Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | ANDPD                | LOGICAL_FP     | SSE2           |                | 0f 54        | mm         | rrr        | 0x0F 0x54 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:xuq MEM0:r:xuq
 | ANDPD                | LOGICAL_FP     | SSE2           |                | 0f 54        | 0b11       | rrr        | 0x0F 0x54 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:xuq REG1=XMM_B():r:xuq
 | ANDPS                | LOGICAL_FP     | SSE            |                | 0f 54        | mm         | rrr        | 0x0F 0x54 no_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()                                | REG0=XMM_R():rw:xud MEM0:r:xud
 | ANDPS                | LOGICAL_FP     | SSE            |                | 0f 54        | 0b11       | rrr        | 0x0F 0x54 no_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=XMM_R():rw:xud REG1=XMM_B():r:xud
 | ARPL                 | SYSTEM         | BASE           | I286PROTECTED  | 63           | mm         | rrr        | 0x63 MOD[mm] MOD!=3 REG[rrr] RM[nnn] not64 MODRM()                                                   | MEM0:rw:w REG0=GPR16_R():r
 | ARPL                 | SYSTEM         | BASE           | I286PROTECTED  | 63           | 0b11       | rrr        | 0x63 MOD[0b11] MOD=3 REG[rrr] RM[nnn] not64                                                          | REG0=GPR16_B():rw REG1=GPR16_R():r
 | BEXTR                | BMI1           | BMI1           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VNP not64 VL128  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                              | REG0=VGPR32_R():w:d MEM0:r:d REG1=VGPR32_N():r:d
 | BEXTR                | BMI1           | BMI1           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VNP W0 mode64 VL128  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                          | REG0=VGPR32_R():w:d MEM0:r:d REG1=VGPR32_N():r:d
 | BEXTR                | BMI1           | BMI1           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VNP not64 VL128  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                     | REG0=VGPR32_R():w:d REG1=VGPR32_B():r:d REG2=VGPR32_N():r:d
 | BEXTR                | BMI1           | BMI1           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VNP W0 mode64 VL128  MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                 | REG0=VGPR32_R():w:d REG1=VGPR32_B():r:d REG2=VGPR32_N():r:d
 | BEXTR                | BMI1           | BMI1           |                | f7           | mm         | rrr        | VV1 0xF7 V0F38 VNP W1 VL128 mode64  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                          | REG0=VGPR64_R():w:q  MEM0:r:q REG1=VGPR64_N():r:q
 | BEXTR                | BMI1           | BMI1           |                | f7           | 0b11       | rrr        | VV1 0xF7 V0F38 VNP W1 VL128 mode64 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                  | REG0=VGPR64_R():w:q REG1=VGPR64_B():r:q REG2=VGPR64_N():r:q
 | BEXTR_XOP            | TBM            | TBM            | TBM            | 10           | mm         | rrr        | XOPV 0x10 VNP not64 VL128 NOVSR XMAPA MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM32()               | REG0=GPR32_R():w:d MEM0:r:d IMM0:r:d
 | BEXTR_XOP            | TBM            | TBM            | TBM            | 10           | mm         | rrr        | XOPV 0x10 VNP mode64  VL128 NOVSR XMAPA MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM32()             | REG0=GPRy_R():w:y MEM0:r:y IMM0:r:d
 | BEXTR_XOP            | TBM            | TBM            | TBM            | 10           | 0b11       | rrr        | XOPV 0x10 VNP not64 VL128 NOVSR XMAPA MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM32()                      | REG0=GPR32_R():w:d REG1=GPR32_B():r:d IMM0:r:d
 | BEXTR_XOP            | TBM            | TBM            | TBM            | 10           | 0b11       | rrr        | XOPV 0x10 VNP mode64 VL128 NOVSR XMAPA MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM32()                     | REG0=GPRy_R():w:y REG1=GPRy_B():r:y IMM0:r:d
 | BLCFILL              | TBM            | TBM            | TBM            | 01           | mm         | 0b001      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b001] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLCFILL              | TBM            | TBM            | TBM            | 01           | mm         | 0b001      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b001] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLCFILL              | TBM            | TBM            | TBM            | 01           | 0b11       | 0b001      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b001] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLCFILL              | TBM            | TBM            | TBM            | 01           | 0b11       | 0b001      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b001] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
 | BLCI                 | TBM            | TBM            | TBM            | 02           | mm         | 0b110      | XOPV 0x02 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLCI                 | TBM            | TBM            | TBM            | 02           | mm         | 0b110      | XOPV 0x02 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLCI                 | TBM            | TBM            | TBM            | 02           | 0b11       | 0b110      | XOPV 0x02 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b110] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLCI                 | TBM            | TBM            | TBM            | 02           | 0b11       | 0b110      | XOPV 0x02 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b110] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
 | BLCIC                | TBM            | TBM            | TBM            | 01           | mm         | 0b101      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b101] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLCIC                | TBM            | TBM            | TBM            | 01           | mm         | 0b101      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b101] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLCIC                | TBM            | TBM            | TBM            | 01           | 0b11       | 0b101      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b101] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLCIC                | TBM            | TBM            | TBM            | 01           | 0b11       | 0b101      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b101] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
 | BLCMSK               | TBM            | TBM            | TBM            | 02           | mm         | 0b001      | XOPV 0x02 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b001] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLCMSK               | TBM            | TBM            | TBM            | 02           | mm         | 0b001      | XOPV 0x02 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b001] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLCMSK               | TBM            | TBM            | TBM            | 02           | 0b11       | 0b001      | XOPV 0x02 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b001] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLCMSK               | TBM            | TBM            | TBM            | 02           | 0b11       | 0b001      | XOPV 0x02 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b001] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
 | BLCS                 | TBM            | TBM            | TBM            | 01           | mm         | 0b011      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b011] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLCS                 | TBM            | TBM            | TBM            | 01           | mm         | 0b011      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b011] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLCS                 | TBM            | TBM            | TBM            | 01           | 0b11       | 0b011      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b011] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLCS                 | TBM            | TBM            | TBM            | 01           | 0b11       | 0b011      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b011] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
 | BLENDPD              | SSE            | SSE4           |                | 0f 3a 0d     | mm         | rrr        | 0x0F 0x3A 0x0D osz_refining_prefix REFINING66() MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()      | REG0=XMM_R():rw:dq:f64 MEM0:r:dq:f64 IMM0:r:b
 | BLENDPD              | SSE            | SSE4           |                | 0f 3a 0d     | 0b11       | rrr        | 0x0F 0x3A 0x0D osz_refining_prefix REFINING66() MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()             | REG0=XMM_R():rw:dq:f64 REG1=XMM_B():r:dq:f64 IMM0:r:b
 | BLENDPS              | SSE            | SSE4           |                | 0f 3a 0c     | mm         | rrr        | 0x0F 0x3A 0x0C osz_refining_prefix REFINING66() MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()      | REG0=XMM_R():rw:dq:f32 MEM0:r:dq:f32 IMM0:r:b
 | BLENDPS              | SSE            | SSE4           |                | 0f 3a 0c     | 0b11       | rrr        | 0x0F 0x3A 0x0C osz_refining_prefix REFINING66() MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()             | REG0=XMM_R():rw:dq:f32 REG1=XMM_B():r:dq:f32 IMM0:r:b
 | BLENDVPD             | SSE            | SSE4           |                | 0f 38 15     | mm         | rrr        | 0x0F 0x38 0x15 osz_refining_prefix REFINING66() MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()              | REG0=XMM_R():rw:dq:f64 MEM0:r:dq:f64 REG1=XED_REG_XMM0:r:SUPP:dq:u64
 | BLENDVPD             | SSE            | SSE4           |                | 0f 38 15     | 0b11       | rrr        | 0x0F 0x38 0x15 osz_refining_prefix REFINING66() MOD[0b11] MOD=3 REG[rrr] RM[nnn]                     | REG0=XMM_R():rw:dq:f64 REG1=XMM_B():r:dq:f64 REG2=XED_REG_XMM0:r:SUPP:dq:u64
 | BLENDVPS             | SSE            | SSE4           |                | 0f 38 14     | mm         | rrr        | 0x0F 0x38 0x14 osz_refining_prefix REFINING66() MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()              | REG0=XMM_R():rw:dq:f32 MEM0:r:dq:f32 REG1=XED_REG_XMM0:r:SUPP:dq:u32
 | BLENDVPS             | SSE            | SSE4           |                | 0f 38 14     | 0b11       | rrr        | 0x0F 0x38 0x14 osz_refining_prefix REFINING66() MOD[0b11] MOD=3 REG[rrr] RM[nnn]                     | REG0=XMM_R():rw:dq:f32 REG1=XMM_B():r:dq:f32 REG2=XED_REG_XMM0:r:SUPP:dq:u32
 | BLSFILL              | TBM            | TBM            | TBM            | 01           | mm         | 0b010      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b010] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLSFILL              | TBM            | TBM            | TBM            | 01           | mm         | 0b010      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b010] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLSFILL              | TBM            | TBM            | TBM            | 01           | 0b11       | 0b010      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b010] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLSFILL              | TBM            | TBM            | TBM            | 01           | 0b11       | 0b010      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b010] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
 | BLSI                 | BMI1           | BMI1           |                | f3           | mm         | 0b011      | VV1 0xF3 V0F38 VNP not64 VL128 MOD[mm] MOD!=3 REG[0b011] RM[nnn] MODRM()                             | REG0=VGPR32_N():w:d MEM0:r:d
 | BLSI                 | BMI1           | BMI1           |                | f3           | mm         | 0b011      | VV1 0xF3 V0F38 VNP W0 mode64 VL128 MOD[mm] MOD!=3 REG[0b011] RM[nnn] MODRM()                         | REG0=VGPR32_N():w:d MEM0:r:d
 | BLSI                 | BMI1           | BMI1           |                | f3           | 0b11       | 0b011      | VV1 0xF3 V0F38 VNP not64 VL128 MOD[0b11] MOD=3 REG[0b011] RM[nnn]                                    | REG0=VGPR32_N():w:d  REG1=VGPR32_B():r:d
 | BLSI                 | BMI1           | BMI1           |                | f3           | 0b11       | 0b011      | VV1 0xF3 V0F38 VNP W0 mode64 VL128 MOD[0b11] MOD=3 REG[0b011] RM[nnn]                                | REG0=VGPR32_N():w:d  REG1=VGPR32_B():r:d
 | BLSI                 | BMI1           | BMI1           |                | f3           | mm         | 0b011      | VV1 0xF3 V0F38 VNP W1 VL128 mode64 MOD[mm] MOD!=3 REG[0b011] RM[nnn] MODRM()                         | REG0=VGPR64_N():w:q MEM0:r:q
 | BLSI                 | BMI1           | BMI1           |                | f3           | 0b11       | 0b011      | VV1 0xF3 V0F38 VNP W1 VL128 mode64 MOD[0b11] MOD=3 REG[0b011] RM[nnn]                                | REG0=VGPR64_N():w:q  REG1=VGPR64_B():r:q
 | BLSIC                | TBM            | TBM            | TBM            | 01           | mm         | 0b110      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM()                           | REG0=VGPR32_N():w:d MEM0:r:d
 | BLSIC                | TBM            | TBM            | TBM            | 01           | mm         | 0b110      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM()                          | REG0=VGPRy_N():w:y MEM0:r:y
 | BLSIC                | TBM            | TBM            | TBM            | 01           | 0b11       | 0b110      | XOPV 0x01 VNP not64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b110] RM[nnn]                                  | REG0=VGPR32_N():w:d REG1=GPR32_B():r:d
 | BLSIC                | TBM            | TBM            | TBM            | 01           | 0b11       | 0b110      | XOPV 0x01 VNP mode64 VL128  XMAP9 MOD[0b11] MOD=3 REG[0b110] RM[nnn]                                 | REG0=VGPRy_N():w:y REG1=GPRy_B():r:y
